"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/30/2020","AQS","250092006","1","0.039","ppm","36","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/01/2020","AQS","250092006","1","0.036","ppm","33","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/02/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/03/2020","AQS","250092006","1","0.053","ppm","49","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/04/2020","AQS","250092006","1","0.042","ppm","39","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/05/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/06/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/07/2020","AQS","250092006","1","0.045","ppm","42","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/08/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/09/2020","AQS","250092006","1","0.034","ppm","31","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/10/2020","AQS","250092006","1","0.045","ppm","42","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/11/2020","AQS","250092006","1","0.045","ppm","42","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/12/2020","AQS","250092006","1","0.041","ppm","38","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/13/2020","AQS","250092006","1","0.042","ppm","39","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/14/2020","AQS","250092006","1","0.053","ppm","49","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/15/2020","AQS","250092006","1","0.054","ppm","50","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/16/2020","AQS","250092006","1","0.04","ppm","37","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/17/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/18/2020","AQS","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/19/2020","AQS","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/20/2020","AQS","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/21/2020","AQS","250092006","1","0.049","ppm","45","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/22/2020","AQS","250092006","1","0.054","ppm","50","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/23/2020","AQS","250092006","1","0.041","ppm","38","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/24/2020","AQS","250092006","1","0.032","ppm","30","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/25/2020","AQS","250092006","1","0.025","ppm","23","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/26/2020","AQS","250092006","1","0.029","ppm","27","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/27/2020","AQS","250092006","1","0.038","ppm","35","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/28/2020","AQS","250092006","1","0.022","ppm","20","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/29/2020","AQS","250092006","1","0.025","ppm","23","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/30/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"05/31/2020","AQS","250092006","1","0.034","ppm","31","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/01/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/02/2020","AQS","250092006","1","0.036","ppm","33","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/03/2020","AQS","250092006","1","0.056","ppm","54","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/04/2020","AQS","250092006","1","0.052","ppm","48","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/05/2020","AQS","250092006","1","0.048","ppm","44","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/06/2020","AQS","250092006","1","0.05","ppm","46","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/07/2020","AQS","250092006","1","0.02","ppm","19","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/08/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/09/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/10/2020","AQS","250092006","1","0.041","ppm","38","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/11/2020","AQS","250092006","1","0.03","ppm","28","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/12/2020","AQS","250092006","1","0.048","ppm","44","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/13/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/14/2020","AQS","250092006","1","0.023","ppm","21","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/15/2020","AQS","250092006","1","0.023","ppm","21","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/16/2020","AQS","250092006","1","0.03","ppm","28","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/17/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/18/2020","AQS","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/19/2020","AQS","250092006","1","0.044","ppm","41","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/20/2020","AQS","250092006","1","0.05","ppm","46","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/21/2020","AQS","250092006","1","0.051","ppm","47","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/22/2020","AQS","250092006","1","0.027","ppm","25","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/23/2020","AQS","250092006","1","0.047","ppm","44","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/24/2020","AQS","250092006","1","0.043","ppm","40","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/25/2020","AQS","250092006","1","0.051","ppm","47","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/26/2020","AQS","250092006","1","0.059","ppm","64","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/27/2020","AQS","250092006","1","0.052","ppm","48","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/28/2020","AQS","250092006","1","0.042","ppm","39","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/29/2020","AQS","250092006","1","0.035","ppm","32","LYNN WATER TREATMENT PLANT","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"06/30/2020","AirNow","250092006","1","0.033","ppm","31","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/01/2020","AirNow","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/02/2020","AirNow","250092006","1","0.051","ppm","47","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/03/2020","AirNow","250092006","1","0.033","ppm","31","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/04/2020","AirNow","250092006","1","0.031","ppm","29","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/05/2020","AirNow","250092006","1","0.039","ppm","36","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/06/2020","AirNow","250092006","1","0.028","ppm","26","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/07/2020","AirNow","250092006","1","0.032","ppm","30","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/08/2020","AirNow","250092006","1","0.039","ppm","36","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/09/2020","AirNow","250092006","1","0.05","ppm","46","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/10/2020","AirNow","250092006","1","0.02","ppm","19","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/11/2020","AirNow","250092006","1","0.032","ppm","30","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/12/2020","AirNow","250092006","1","0.04","ppm","37","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/13/2020","AirNow","250092006","1","0.045","ppm","42","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/14/2020","AirNow","250092006","1","0.037","ppm","34","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/15/2020","AirNow","250092006","1","0.02","ppm","19","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/17/2020","AirNow","250092006","1","0.024","ppm","22","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/18/2020","AirNow","250092006","1","0.049","ppm","45","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/19/2020","AirNow","250092006","1","0.059","ppm","64","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/20/2020","AirNow","250092006","1","0.048","ppm","44","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"07/21/2020","AirNow","250092006","1","0.041","ppm","38","LYNN WATER TREATMENT PLANT","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
